"cam.id","image.label","area.mm2","elip.major.axis","elip.minor.axis","Angle","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","aspect.ratio","roundness","Solidity","XStart","YStart","group","side","wing","altitude","sex","genus","species","subsp","sp.subsp","envelopes.notes","unit.type","country","province","locality","right.forewing.broken","right.forewing.pred","pred.present","pred.score","unsure.pred","error.affects.length.small","error.affects.length.big","pred.more.1","pred.more.2","latitude","longitude","brood","mother.type","year","genus.sp","clade","mimicry.ring","wing.pattern","larva","sex.quant"
"CAM041244","CAM041244_d.JPG",513.43,36.415,17.952,25.056,0.528,38.463,3.74,27.034,26.32,19.833,2.028,0.493,0.927,1404,416,"ec3","right","forewing",1468,"male","Heliconius","hierax","","hierax_","","wild","Ecuador","Napo","Wild Sumaco Hummingbird Trail","n","n","y","2","n","n","n","n","n",-0.67707,-77.59852,"","",2018,"Heliconius_hierax","mel.clade","tele","black.yellow.red","gregarious",1
"CAM041283","CAM041283_d.JPG",546.423,40.468,17.192,19.068,0.525,42.69,4.012,26.201,17.053,19.742,2.354,0.425,0.932,1847,437,"ec3","right","forewing",1312,"female","Heliconius","clysonymus","clysonymus","clysonymus_clysonymus","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","y","1","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_clysonymus","era.clade","tele","black.yellow.red","solitary",0
"CAM041246","CAM041246_d.JPG",530.844,39.975,16.908,19.523,0.448,42.857,3.779,27.247,19.934,19.756,2.364,0.423,0.903,1887,374,"ec3","right","forewing",1282,"female","Heliconius","telesiphe","sotericus","telesiphe_sotericus","","wild","Ecuador","Napo","Mina Negra","n","n","n","0","n","n","n","n","n",-0.6838,-77.73973,"","",2018,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",0
"CAM041247","CAM041247_d.JPG",460.496,37.185,15.768,18.691,0.504,39.717,3.798,26.414,19.407,17.846,2.358,0.424,0.932,1839,514,"ec3","right","forewing",1468,"male","Heliconius","telesiphe","sotericus","telesiphe_sotericus","","wild","Ecuador","Napo","Wild Sumaco Hummingbird Trail","n","n","n","0","n","n","n","n","n",-0.67707,-77.59852,"","",2018,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",1
"CAM041248","CAM041248_d.JPG",537.061,39.824,17.171,21.024,0.538,41.298,6.26,27.189,21.038,18.968,2.319,0.431,0.944,1883,361,"ec3","right","forewing",1468,"male","Heliconius","telesiphe","sotericus","telesiphe_sotericus","","wild","Ecuador","Napo","Wild Sumaco Hummingbird Trail","n","n","n","0","n","n","n","n","n",-0.67707,-77.59852,"","",2018,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",1
"CAM041249","CAM041249_d.JPG",604.224,41.793,18.408,20.627,0.496,43.814,4.05,28.449,21.947,20.553,2.27,0.44,0.927,1864,412,"ec3","right","forewing",1468,"male","Heliconius","telesiphe","sotericus","telesiphe_sotericus","","wild","Ecuador","Napo","Wild Sumaco Hummingbird Trail","n","n","n","0","n","n","n","n","n",-0.67707,-77.59852,"","",2018,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",1
"CAM041250","CAM041250_d.JPG",583.625,41.917,17.728,18.776,0.591,43.886,5.174,25.348,17.979,19.516,2.364,0.423,0.96,1975,385,"ec3","right","forewing",1468,"male","Heliconius","telesiphe","sotericus","telesiphe_sotericus","","wild","Ecuador","Napo","Wild Sumaco Hummingbird Trail","n","n","n","0","n","n","n","n","n",-0.67707,-77.59852,"","",2018,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",1
"CAM041251","CAM041251_d.JPG",450.551,36.818,15.581,19.915,0.581,38.144,4.767,27.596,20.304,17.189,2.363,0.423,0.951,1730,571,"ec3","right","forewing",1468,"male","Heliconius","telesiphe","sotericus","telesiphe_sotericus","","wild","Ecuador","Napo","Wild Sumaco Hummingbird Trail","n","n","n","0","n","n","n","n","n",-0.67707,-77.59852,"","",2018,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",1
"CAM041252","CAM041252_d.JPG",564.444,41.041,17.511,18.604,0.493,43.371,4.012,26.646,17.957,19.64,2.344,0.427,0.931,1958,439,"ec3","right","forewing",1468,"male","Heliconius","telesiphe","sotericus","telesiphe_sotericus","","wild","Ecuador","Napo","Wild Sumaco Hummingbird Trail","n","n","n","0","n","n","n","n","n",-0.67707,-77.59852,"","",2018,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",1
"CAM041253","CAM041253_d.JPG",503.551,39.141,16.38,17.95,0.508,40.811,4.225,26.879,17.721,18.183,2.39,0.418,0.943,1956,518,"ec3","right","forewing",1468,"male","Heliconius","telesiphe","sotericus","telesiphe_sotericus","","wild","Ecuador","Napo","Wild Sumaco Hummingbird Trail","n","n","n","0","n","n","n","n","n",-0.67707,-77.59852,"","",2018,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",1
"CAM041254","CAM041254_d.JPG",573.686,40.413,18.074,17.572,0.503,42.624,4.922,25.697,17.298,20.099,2.236,0.447,0.938,1869,414,"ec3","right","forewing",1468,"male","Heliconius","telesiphe","sotericus","telesiphe_sotericus","","wild","Ecuador","Napo","Wild Sumaco Hummingbird Trail","n","n","n","0","n","n","n","n","n",-0.67707,-77.59852,"","",2018,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",1
"CAM041256","CAM041256_d.JPG",418.857,34.134,15.624,21.553,0.474,37.35,3.359,28.398,20.605,17.191,2.185,0.458,0.96,1700,619,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","n","0","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041257","CAM041257_d.JPG",496.712,35.992,17.572,23.234,0.436,40.322,2.752,28.352,24.323,19.441,2.048,0.488,0.914,1727,426,"ec3","right","forewing",1312,"female","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","y","3","n","n","n","y","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",0
"CAM041258","CAM041258_d.JPG",452.258,34.212,16.831,28.523,0.578,36.405,4.089,27.867,25.61,18.637,2.033,0.492,0.952,1532,453,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","n","0","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041259","CAM041259_d.JPG",442.502,34.156,16.495,21.874,0.518,37.127,4.108,26.55,21.624,17.875,2.071,0.483,0.944,1592,482,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","y","2","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041260","CAM041260_d.JPG",596.156,41.353,18.355,154.18,0.519,44.489,7.441,6.699,149.765,20.169,2.253,0.444,0.971,703,245,"resub.cam.coll","left","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbíos","Reventador road","n","n","n","n","n","n","n","n","n",0,0,NA,NA,2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041261","CAM041261_d.JPG",526.848,37.43,17.922,24.796,0.535,39.608,5.562,28.1,26.941,19.77,2.089,0.479,0.942,1644,347,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","y","4","n","n","n","y","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041262","CAM041262_d.JPG",464.281,34.111,17.33,17.531,0.566,36.431,4.186,26.976,17.49,18.944,1.968,0.508,0.947,1700,527,"ec3","right","forewing",1312,"female","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","y","2","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",0
"CAM041263","CAM041263_d.JPG",408.109,33.389,15.562,24.059,0.632,35.009,4.535,25.949,17.061,16.809,2.146,0.466,0.976,1622,499,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","n","0","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041264","CAM041264_d.JPG",354.702,30.265,14.922,24.652,0.616,32.013,3.236,29.108,24.765,16.171,2.028,0.493,0.962,1375,660,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","y","1","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041265","CAM041265_d.JPG",468.199,34.912,17.075,22.78,0.63,36.614,5.232,27.189,23.852,18.255,2.045,0.489,0.981,1660,468,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","y","1","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041266","CAM041266_d.JPG",431.237,34.298,16.009,22.394,0.629,36.074,5.504,27.926,25.794,17.328,2.142,0.467,0.974,1658,505,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","n","0","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041268","CAM041268_d.JPG",513.547,36.475,17.927,23.202,0.603,38.917,3.798,27.867,25.136,19.727,2.035,0.491,0.96,1645,416,"ec3","right","forewing",1312,"female","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","y","3","n","n","n","y","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",0
"CAM041269","CAM041269_d.JPG",424.07,33.286,16.222,152.936,0.383,36.794,14.766,9.746,150.278,17.938,2.052,0.487,0.948,1050,396,"resub.cam.coll","left","forewing",1312,"female","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbíos","Reventador road","n","n","n","n","n","n","n","n","n",0,0,NA,NA,2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",0
"CAM041270","CAM041270_d.JPG",523.201,36.422,18.29,20.977,0.57,38.216,3.184,26.308,19.713,20.053,1.991,0.502,0.971,1655,490,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","n","0","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041271","CAM041271_d.JPG",432.869,33.667,16.371,16.158,0.611,35.195,5.814,27.557,18.026,17.831,2.057,0.486,0.962,1493,597,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","y","1","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041272","CAM041272_d.JPG",545.329,38.199,18.177,154.866,0.467,40.318,10.117,7.441,151.088,19.672,2.102,0.476,0.958,739,272,"resub.cam.coll","left","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbíos","Reventador road","n","n","n","n","n","n","n","n","n",0,0,NA,NA,2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041273","CAM041273_d.JPG",450.225,34.544,16.595,15.164,0.561,37.052,4.438,25.852,15.875,17.989,2.082,0.48,0.96,1831,583,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","y","4","n","n","n","y","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041274","CAM041274_d.JPG",529.749,36.079,18.695,23.696,0.473,38.902,4.297,27.929,23.399,20.636,1.93,0.518,0.948,1640,418,"ec3","right","forewing",1312,"female","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","n","0","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",0
"CAM041275","CAM041275_d.JPG",647.012,40.873,20.155,152.026,0.483,43.451,7.715,6.641,152.594,22.019,2.028,0.493,0.961,751,168,"resub.cam.coll","left","forewing",1312,"male","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Sucumbíos","Reventador road","n","n","n","n","n","n","n","n","n",0,0,NA,NA,2018,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM041276","CAM041276_d.JPG",664.51,40.802,20.736,22.727,0.586,43.421,5.465,25.271,23.739,23.343,1.968,0.508,0.959,1990,243,"ec3","right","forewing",1312,"male","Heliconius","timareta","ssp. nov.","timareta_ssp. nov.","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","n","0","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_timareta","mel.clade","era.mel","rayed","solitary",1
"CAM041277","CAM041277_d.JPG",554.181,37.335,18.899,19.085,0.389,41.607,3.027,26.855,19.668,20.622,1.975,0.506,0.942,1756,441,"ec3","right","forewing",1312,"female","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","n","0","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",0
"CAM041278","CAM041278_d.JPG",595.304,39.272,19.3,25.894,0.52,42.336,4.492,27.441,25.466,20.78,2.035,0.491,0.966,1790,291,"ec3","right","forewing",1312,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","y","3","n","n","n","y","n",-0.01876,-77.52574,"","",2018,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM041279","CAM041279_d.JPG",437.987,35.963,15.506,17.22,0.522,37.666,3.605,25.736,15.273,16.957,2.319,0.431,0.945,1500,563,"ec3","right","forewing",1312,"male","Heliconius","telesiphe","sotericus","telesiphe_sotericus","","wild","Ecuador","Sucumbê_os","Reventador road","n","n","n","0","n","n","n","n","n",-0.01876,-77.52574,"","",2018,"Heliconius_telesiphe","era.clade","tele","black.yellow.red","solitary",1
"CAM041245","CAM041245_d.JPG",546.459,37.919,18.349,25.324,0.598,40.266,3.76,27.926,24.875,19.958,2.067,0.484,0.973,1759,366,"ec3","right","forewing",1282,"male","Heliconius","clysonymus","","clysonymus_","","wild","Ecuador","Napo","Mina Negra","n","n","y","1","n","n","n","n","n",-0.6838,-77.73973,"","",2018,"Heliconius_clysonymus","era.clade","tele","black.yellow.red","solitary",1
"CAM041417","CAM041417_d.JPG",548.474,40.659,17.176,17.247,0.598,41.808,7.388,22.285,16.33,18.627,2.367,0.422,0.976,1909,319,"ec4","right","forewing",1348,"male","Heliconius","clysonymus","clysonymus","clysonymus_clysonymus","","wild","Ecuador","Napo","Reventador road 2","n","n","n","n","n","n","n","n","n",-0.004433,-77.506167,"","",2018,"Heliconius_clysonymus","era.clade","tele","black.yellow.red","solitary",1
"CAM041570","CAM041570_d.JPG",549.935,38.701,18.092,18.141,0.598,41.217,7.143,24.469,20.885,19.481,2.139,0.467,0.976,1903,298,"ec4","right","forewing",1468,"male","Heliconius","clysonymus","clysonymus","clysonymus_clysonymus","","wild","Ecuador","Napo","Wild Sumaco Hummingbird Trail","n","n","n","n","n","n","n","n","n",-0.67707,-77.59852,"","",2018,"Heliconius_clysonymus","era.clade","tele","black.yellow.red","solitary",1
"CAM041420","CAM041420_d.JPG",553.176,41.105,17.135,18.78,0.581,42.532,7.734,22.305,16.531,18.537,2.399,0.417,0.974,1920,287,"ec4","right","forewing",1348,"male","Heliconius","clysonymus","clysonymus","clysonymus_clysonymus","","wild","Ecuador","Napo","Reventador road 2","n","n","n","n","n","n","n","n","n",-0.004433,-77.506167,"","",2018,"Heliconius_clysonymus","era.clade","tele","black.yellow.red","solitary",1
"CAM041286","CAM041286_d.JPG",570.648,40.996,17.723,20.563,0.186,44.44,6.367,26.933,22.045,21.238,2.313,0.432,0.857,2082,361,"ec3","right","forewing",1183,"male","Heliconius","cydno","alithea","cydno_alithea","","wild","Ecuador","Pichincha","Mashpi Road, P19","n","n","n","0","n","n","n","n","n",0.1567,-78.86184,"","",2018,"Heliconius_cydno","mel.clade","cydno","cydno","solitary",1
"CAM041287","CAM041287_d.JPG",301.207,28.141,13.628,19.334,0.487,29.956,2.752,28.546,24.907,15.197,2.065,0.484,0.9,1320,722,"ec3","right","forewing",1059,"male","Heliconius","erato","cyrbia","erato_cyrbia","","wild","Ecuador","Pichincha","Pacto town","n","n","n","0","n","n","n","n","n",0.13546,-78.76491,"","",2018,"Heliconius_erato","era.clade","era.mel","blue","solitary",1
"CAM041288","CAM041288_d.JPG",343.536,29.821,14.668,19.806,0.483,32.345,2.616,27.228,18.478,17.276,2.033,0.492,0.896,1142,622,"ec3","right","forewing",1059,"male","Heliconius","erato","cyrbia","erato_cyrbia","","wild","Ecuador","Pichincha","Pacto town","n","n","n","0","n","n","n","n","n",0.13546,-78.76491,"","",2018,"Heliconius_erato","era.clade","era.mel","blue","solitary",1
"CAM041289","CAM041289_d.JPG",344.958,30.078,14.602,18.684,0.568,32.077,3.837,26.453,19.004,16.676,2.06,0.485,0.937,1507,620,"ec3","right","forewing",1059,"male","Heliconius","erato","cyrbia","erato_cyrbia","","wild","Ecuador","Pichincha","Pacto town","n","n","n","0","n","n","n","n","n",0.13546,-78.76491,"","",2018,"Heliconius_erato","era.clade","era.mel","blue","solitary",1
"CAM041291","CAM041291_d.JPG",416.167,33.738,15.706,20.584,0.63,35.371,3.256,27.809,21.772,17.181,2.148,0.466,0.969,1458,562,"ec3","right","forewing",1059,"male","Heliconius","erato","cyrbia","erato_cyrbia","","wild","Ecuador","Pichincha","Pacto town","n","n","n","0","n","n","n","n","n",0.13546,-78.76491,"","",2018,"Heliconius_erato","era.clade","era.mel","blue","solitary",1
"CAM041292","CAM041292_d.JPG",399.249,32.748,15.523,21.088,0.436,36.339,4.612,27.131,21.887,17.112,2.11,0.474,0.921,1494,583,"ec3","right","forewing",1059,"male","Heliconius","erato","cyrbia","erato_cyrbia","","wild","Ecuador","Pichincha","Pacto town","n","n","n","0","n","n","n","n","n",0.13546,-78.76491,"","",2018,"Heliconius_erato","era.clade","era.mel","blue","solitary",1
"CAM041293","CAM041293_d.JPG",416.526,33.143,16.001,22.775,0.477,35.289,3.256,26.511,15.937,18.377,2.071,0.483,0.898,1401,490,"ec3","right","forewing",1059,"male","Heliconius","erato","cyrbia","erato_cyrbia","","wild","Ecuador","Pichincha","Pacto town","n","n","y","1","n","n","n","n","n",0.13546,-78.76491,"","",2018,"Heliconius_erato","era.clade","era.mel","blue","solitary",1
"CAM041294","CAM041294_d.JPG",353.858,31.114,14.481,25.51,0.431,34.929,3.353,27.829,23.649,15.617,2.149,0.465,0.921,1502,551,"ec3","right","forewing",1059,"male","Heliconius","erato","cyrbia","erato_cyrbia","","wild","Ecuador","Pichincha","Pacto town","n","n","n","0","n","n","n","n","n",0.13546,-78.76491,"","",2018,"Heliconius_erato","era.clade","era.mel","blue","solitary",1
"CAM041295","CAM041295_d.JPG",344.879,30.867,14.226,19.554,0.487,33.819,2.946,27.829,24.656,15.248,2.17,0.461,0.941,1628,605,"ec3","right","forewing",1178,"male","Heliconius","erato","cyrbia","erato_cyrbia","","wild","Ecuador","Pichincha","Pacto to Paraiso 3","n","n","n","0","n","n","n","n","n",0.15605,-78.77937,"","",2018,"Heliconius_erato","era.clade","era.mel","blue","solitary",1
